continent,location,date,total_cases,new_cases,total_deaths,new_deaths,population
Europe,Malta,2020-09-12,2248.0,43.0,15.0,1.0,441539.0
Europe,Malta,2020-09-13,2275.0,27.0,15.0,0.0,441539.0
Europe,Malta,2020-09-14,2353.0,78.0,15.0,0.0,441539.0
Europe,Malta,2020-09-15,2406.0,53.0,16.0,1.0,441539.0
Europe,Malta,2020-09-16,2455.0,49.0,16.0,0.0,441539.0
Europe,Malta,2020-09-17,2561.0,106.0,16.0,0.0,441539.0
Europe,Malta,2020-09-18,2596.0,35.0,16.0,0.0,441539.0
Europe,Malta,2020-09-19,2634.0,38.0,16.0,0.0,441539.0
Europe,Malta,2020-09-20,2699.0,65.0,17.0,1.0,441539.0
Europe,Malta,2020-09-21,2731.0,32.0,20.0,3.0,441539.0
Europe,Malta,2020-09-22,2777.0,46.0,23.0,3.0,441539.0
Europe,Malta,2020-09-23,2815.0,38.0,23.0,0.0,441539.0
Europe,Malta,2020-09-24,2857.0,42.0,25.0,2.0,441539.0
Europe,Malta,2020-09-25,2898.0,41.0,27.0,2.0,441539.0
Europe,Malta,2020-09-26,2929.0,31.0,29.0,2.0,441539.0
Europe,Malta,2020-09-27,2929.0,0.0,29.0,0.0,441539.0
Europe,Malta,2020-09-28,2929.0,0.0,29.0,0.0,441539.0
Europe,Malta,2020-09-29,3006.0,77.0,32.0,3.0,441539.0
Europe,Malta,2020-09-30,3035.0,29.0,34.0,2.0,441539.0
Europe,Malta,2020-10-01,3058.0,23.0,34.0,0.0,441539.0
Europe,Malta,2020-10-02,3095.0,37.0,35.0,1.0,441539.0
Europe,Malta,2020-10-03,3139.0,44.0,37.0,2.0,441539.0
Europe,Malta,2020-10-04,3139.0,0.0,37.0,0.0,441539.0
Europe,Malta,2020-10-05,3139.0,0.0,37.0,0.0,441539.0
Europe,Malta,2020-10-06,3327.0,188.0,39.0,2.0,441539.0
Europe,Malta,2020-10-07,3374.0,47.0,40.0,1.0,441539.0
Africa,Mauritania,2020-06-01,530.0,47.0,23.0,2.0,4649660.0
Africa,Mauritania,2020-06-02,530.0,0.0,23.0,0.0,4649660.0
Africa,Mauritania,2020-06-03,668.0,138.0,31.0,8.0,4649660.0
Africa,Mauritania,2020-06-04,668.0,0.0,31.0,0.0,4649660.0
Africa,Mauritania,2020-06-05,784.0,116.0,39.0,8.0,4649660.0
Africa,Mauritania,2020-06-06,883.0,99.0,43.0,4.0,4649660.0
Africa,Mauritania,2020-06-07,947.0,64.0,43.0,0.0,4649660.0
Africa,Mauritania,2020-06-08,947.0,0.0,43.0,0.0,4649660.0
Africa,Mauritania,2020-06-09,947.0,0.0,43.0,0.0,4649660.0
Africa,Mauritania,2020-06-10,1162.0,215.0,61.0,18.0,4649660.0
Africa,Mauritania,2020-06-11,1162.0,0.0,61.0,0.0,4649660.0
Africa,Mauritania,2020-06-12,1162.0,0.0,61.0,0.0,4649660.0
Africa,Mauritania,2020-06-13,1439.0,277.0,74.0,13.0,4649660.0
Africa,Mauritania,2020-06-14,1439.0,0.0,74.0,0.0,4649660.0
Africa,Mauritania,2020-06-15,1783.0,344.0,87.0,13.0,4649660.0
Africa,Mauritania,2020-06-16,1887.0,104.0,91.0,4.0,4649660.0
Africa,Mauritania,2020-06-17,2057.0,170.0,93.0,2.0,4649660.0
Africa,Mauritania,2020-06-18,2057.0,0.0,93.0,0.0,4649660.0
Africa,Mauritania,2020-06-19,2223.0,166.0,95.0,2.0,4649660.0
Africa,Mauritania,2020-06-20,2223.0,0.0,95.0,0.0,4649660.0
Africa,Mauritania,2020-06-21,2813.0,590.0,108.0,13.0,4649660.0
Africa,Mauritania,2020-06-22,2813.0,0.0,108.0,0.0,4649660.0
Africa,Mauritania,2020-06-23,2984.0,171.0,111.0,3.0,4649660.0
Africa,Mauritania,2020-06-24,2984.0,0.0,111.0,0.0,4649660.0
Africa,Mauritania,2020-06-25,3292.0,308.0,114.0,3.0,4649660.0
Africa,Mauritania,2020-06-26,3739.0,447.0,119.0,5.0,4649660.0
Africa,Mauritania,2020-06-27,3739.0,0.0,119.0,0.0,4649660.0
Africa,Mauritania,2020-06-28,3907.0,168.0,120.0,1.0,4649660.0
Africa,Mauritania,2020-06-29,3907.0,0.0,120.0,0.0,4649660.0
Africa,Mauritania,2020-06-30,4149.0,242.0,126.0,6.0,4649660.0
Africa,Mauritania,2020-07-01,4149.0,0.0,126.0,0.0,4649660.0
Africa,Mauritania,2020-07-02,4149.0,0.0,126.0,0.0,4649660.0
Africa,Mauritania,2020-07-03,4472.0,323.0,129.0,3.0,4649660.0
Africa,Mauritania,2020-07-04,4472.0,0.0,129.0,0.0,4649660.0
Africa,Mauritania,2020-07-05,4827.0,355.0,129.0,0.0,4649660.0
Africa,Mauritania,2020-07-06,4879.0,52.0,130.0,1.0,4649660.0
Africa,Mauritania,2020-07-07,4879.0,0.0,130.0,0.0,4649660.0
Africa,Mauritania,2020-07-08,4879.0,0.0,130.0,0.0,4649660.0
Africa,Mauritania,2020-07-09,5024.0,145.0,135.0,5.0,4649660.0
Africa,Mauritania,2020-07-10,5087.0,63.0,139.0,4.0,4649660.0
Africa,Mauritania,2020-07-11,5126.0,39.0,144.0,5.0,4649660.0
Africa,Mauritania,2020-07-12,5126.0,0.0,144.0,0.0,4649660.0
Africa,Mauritania,2020-07-13,5126.0,0.0,144.0,0.0,4649660.0
Africa,Mauritania,2020-07-14,5355.0,229.0,147.0,3.0,4649660.0
Africa,Mauritania,2020-07-15,5446.0,91.0,149.0,2.0,4649660.0
Africa,Mauritania,2020-07-16,5446.0,0.0,149.0,0.0,4649660.0
Africa,Mauritania,2020-07-17,5446.0,0.0,149.0,0.0,4649660.0
Africa,Mauritania,2020-07-18,5446.0,0.0,149.0,0.0,4649660.0
Africa,Mauritania,2020-07-19,5446.0,0.0,149.0,0.0,4649660.0
Africa,Mauritania,2020-07-20,5873.0,427.0,155.0,6.0,4649660.0
Africa,Mauritania,2020-07-21,5923.0,50.0,155.0,0.0,4649660.0
Africa,Mauritania,2020-07-22,5923.0,0.0,155.0,0.0,4649660.0
Africa,Mauritania,2020-07-23,5923.0,0.0,155.0,0.0,4649660.0
Africa,Mauritania,2020-07-24,6027.0,104.0,155.0,0.0,4649660.0
Africa,Mauritania,2020-07-25,6067.0,40.0,156.0,1.0,4649660.0
Africa,Mauritania,2020-07-26,6067.0,0.0,156.0,0.0,4649660.0
Africa,Mauritania,2020-07-27,6171.0,104.0,156.0,0.0,4649660.0
Africa,Mauritania,2020-07-28,6171.0,0.0,156.0,0.0,4649660.0
Africa,Mauritania,2020-07-29,6171.0,0.0,156.0,0.0,4649660.0
Africa,Mauritania,2020-07-30,6249.0,78.0,156.0,0.0,4649660.0
Africa,Mauritania,2020-07-31,6270.0,21.0,156.0,0.0,4649660.0
Africa,Mauritania,2020-08-01,6295.0,25.0,157.0,1.0,4649660.0
Africa,Mauritania,2020-08-02,6310.0,15.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-03,6310.0,0.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-04,6323.0,13.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-05,6382.0,59.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-06,6382.0,0.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-07,6382.0,0.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-08,6382.0,0.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-09,6498.0,116.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-10,6498.0,0.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-11,6498.0,0.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-12,6550.0,52.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-13,6598.0,48.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-14,6622.0,24.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-15,6622.0,0.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-16,6622.0,0.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-17,6701.0,79.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-18,6701.0,0.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-19,6789.0,88.0,157.0,0.0,4649660.0
Africa,Mauritania,2020-08-20,6829.0,40.0,158.0,1.0,4649660.0
Africa,Mauritania,2020-08-21,6829.0,0.0,158.0,0.0,4649660.0
Africa,Mauritania,2020-08-22,6885.0,56.0,158.0,0.0,4649660.0
Africa,Mauritania,2020-08-23,6885.0,0.0,158.0,0.0,4649660.0
Africa,Mauritania,2020-08-24,6885.0,0.0,158.0,0.0,4649660.0
Africa,Mauritania,2020-08-25,6905.0,20.0,158.0,0.0,4649660.0
Africa,Mauritania,2020-08-26,6928.0,23.0,158.0,0.0,4649660.0
Africa,Mauritania,2020-08-27,6960.0,32.0,158.0,0.0,4649660.0
Africa,Mauritania,2020-08-28,6977.0,17.0,158.0,0.0,4649660.0
Africa,Mauritania,2020-08-29,6977.0,0.0,158.0,0.0,4649660.0
Africa,Mauritania,2020-08-30,7012.0,35.0,158.0,0.0,4649660.0
Africa,Mauritania,2020-08-31,7022.0,10.0,159.0,1.0,4649660.0
Africa,Mauritania,2020-09-01,7048.0,26.0,159.0,0.0,4649660.0
Africa,Mauritania,2020-09-02,7075.0,27.0,159.0,0.0,4649660.0
Africa,Mauritania,2020-09-03,7089.0,14.0,160.0,1.0,4649660.0
Africa,Mauritania,2020-09-04,7106.0,17.0,160.0,0.0,4649660.0
Africa,Mauritania,2020-09-05,7126.0,20.0,160.0,0.0,4649660.0
Africa,Mauritania,2020-09-06,7134.0,8.0,160.0,0.0,4649660.0
Africa,Mauritania,2020-09-07,7134.0,0.0,160.0,0.0,4649660.0
Africa,Mauritania,2020-09-08,7142.0,8.0,160.0,0.0,4649660.0
Africa,Mauritania,2020-09-09,7149.0,7.0,160.0,0.0,4649660.0
Africa,Mauritania,2020-09-10,7164.0,15.0,160.0,0.0,4649660.0
Africa,Mauritania,2020-09-11,7202.0,38.0,161.0,1.0,4649660.0
Africa,Mauritania,2020-09-12,7222.0,20.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-13,7266.0,44.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-14,7276.0,10.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-15,7295.0,19.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-16,7319.0,24.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-17,7319.0,0.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-18,7332.0,13.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-19,7361.0,29.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-20,7361.0,0.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-21,7368.0,7.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-22,7384.0,16.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-23,7384.0,0.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-24,7425.0,41.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-25,7433.0,8.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-26,7433.0,0.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-27,7457.0,24.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-28,7462.0,5.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-29,7464.0,2.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-09-30,7474.0,10.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-10-01,7488.0,14.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-10-02,7502.0,14.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-10-03,7505.0,3.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-10-04,7511.0,6.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-10-05,7520.0,9.0,161.0,0.0,4649660.0
Africa,Mauritania,2020-10-06,7523.0,3.0,162.0,1.0,4649660.0
Africa,Mauritania,2020-10-07,7523.0,0.0,162.0,0.0,4649660.0
Africa,Mauritius,2020-06-01,335.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-02,335.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-03,335.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-04,335.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-05,335.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-06,337.0,2.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-07,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-08,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-09,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-10,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-11,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-12,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-13,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-14,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-15,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-16,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-17,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-18,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-19,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-20,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-21,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-22,337.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-23,340.0,3.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-24,340.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-25,341.0,1.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-26,341.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-27,341.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-28,341.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-29,341.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-06-30,341.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-01,341.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-02,341.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-03,341.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-04,341.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-05,341.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-06,341.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-07,342.0,1.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-08,342.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-09,342.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-10,342.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-11,342.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-12,342.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-13,342.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-14,342.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-15,342.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-16,343.0,1.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-17,343.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-18,343.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-19,343.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-20,343.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-21,343.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-22,343.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-23,343.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-24,343.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-25,344.0,1.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-26,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-27,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-28,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-29,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-30,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-07-31,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-01,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-02,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-03,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-04,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-05,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-06,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-07,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-08,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-09,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-10,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-11,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-12,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-13,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-14,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-15,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-16,344.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-17,346.0,2.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-18,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-19,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-20,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-21,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-22,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-23,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-24,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-25,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-26,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-27,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-28,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-29,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-30,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-08-31,346.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-01,356.0,10.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-02,356.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-03,356.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-04,356.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-05,356.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-06,356.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-07,356.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-08,356.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-09,356.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-10,356.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-11,356.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-12,356.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-13,356.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-14,361.0,5.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-15,361.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-16,362.0,1.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-17,365.0,3.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-18,365.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-19,366.0,1.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-20,367.0,1.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-21,367.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-22,367.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-23,367.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-24,367.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-25,367.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-26,367.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-27,367.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-28,367.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-29,367.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-09-30,381.0,14.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-10-01,381.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-10-02,381.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-10-03,381.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-10-04,381.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-10-05,381.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-10-06,381.0,0.0,10.0,0.0,1271767.0
Africa,Mauritius,2020-10-07,395.0,14.0,10.0,0.0,1271767.0
North America,Mexico,2020-06-01,90664.0,3152.0,9930.0,151.0,128932753.0
North America,Mexico,2020-06-02,93435.0,2771.0,10167.0,237.0,128932753.0
North America,Mexico,2020-06-03,97326.0,3891.0,10637.0,470.0,128932753.0
North America,Mexico,2020-06-04,101238.0,3912.0,11728.0,1091.0,128932753.0
North America,Mexico,2020-06-05,105680.0,4442.0,12545.0,817.0,128932753.0
North America,Mexico,2020-06-06,110026.0,4346.0,13170.0,625.0,128932753.0
North America,Mexico,2020-06-07,113619.0,3593.0,13511.0,341.0,128932753.0
North America,Mexico,2020-06-08,117103.0,3484.0,13699.0,188.0,128932753.0
North America,Mexico,2020-06-09,120102.0,2999.0,14053.0,354.0,128932753.0
North America,Mexico,2020-06-10,124301.0,4199.0,14649.0,596.0,128932753.0
North America,Mexico,2020-06-11,129184.0,4883.0,15357.0,708.0,128932753.0
North America,Mexico,2020-06-12,133974.0,4790.0,15944.0,587.0,128932753.0
North America,Mexico,2020-06-13,139196.0,5222.0,16448.0,504.0,128932753.0
North America,Mexico,2020-06-14,142690.0,3494.0,16872.0,424.0,128932753.0
North America,Mexico,2020-06-15,146837.0,4147.0,17141.0,269.0,128932753.0
North America,Mexico,2020-06-16,150264.0,3427.0,17580.0,439.0,128932753.0
North America,Mexico,2020-06-17,154863.0,4599.0,18310.0,730.0,128932753.0
North America,Mexico,2020-06-18,159793.0,4930.0,19080.0,770.0,128932753.0
North America,Mexico,2020-06-19,165455.0,5662.0,19747.0,667.0,128932753.0
North America,Mexico,2020-06-20,170485.0,5030.0,20394.0,647.0,128932753.0
North America,Mexico,2020-06-21,175202.0,4717.0,20781.0,387.0,128932753.0
North America,Mexico,2020-06-22,180545.0,5343.0,21825.0,1044.0,128932753.0
North America,Mexico,2020-06-23,185122.0,4577.0,22584.0,759.0,128932753.0
North America,Mexico,2020-06-24,191410.0,6288.0,23377.0,793.0,128932753.0
North America,Mexico,2020-06-25,196847.0,5437.0,24342.0,965.0,128932753.0
North America,Mexico,2020-06-26,202951.0,6104.0,25060.0,718.0,128932753.0
North America,Mexico,2020-06-27,208392.0,5441.0,25779.0,719.0,128932753.0
North America,Mexico,2020-06-28,212802.0,4410.0,26381.0,602.0,128932753.0
North America,Mexico,2020-06-29,216852.0,4050.0,26648.0,267.0,128932753.0
North America,Mexico,2020-06-30,220657.0,3805.0,27121.0,473.0,128932753.0
North America,Mexico,2020-07-01,226089.0,5432.0,27769.0,648.0,128932753.0
North America,Mexico,2020-07-02,231770.0,5681.0,28510.0,741.0,128932753.0
North America,Mexico,2020-07-03,238511.0,6741.0,29189.0,679.0,128932753.0
North America,Mexico,2020-07-04,245251.0,6740.0,29843.0,654.0,128932753.0
North America,Mexico,2020-07-05,252165.0,6914.0,30366.0,523.0,128932753.0
North America,Mexico,2020-07-06,256848.0,4683.0,30639.0,273.0,128932753.0
North America,Mexico,2020-07-07,261750.0,4902.0,31119.0,480.0,128932753.0
North America,Mexico,2020-07-08,268008.0,6258.0,32014.0,895.0,128932753.0
North America,Mexico,2020-07-09,275003.0,6995.0,32796.0,782.0,128932753.0
North America,Mexico,2020-07-10,282283.0,7280.0,33526.0,730.0,128932753.0
North America,Mexico,2020-07-11,289174.0,6891.0,34191.0,665.0,128932753.0
North America,Mexico,2020-07-12,295268.0,6094.0,34730.0,539.0,128932753.0
North America,Mexico,2020-07-13,299750.0,4482.0,35006.0,276.0,128932753.0
North America,Mexico,2020-07-14,304435.0,4685.0,35449.0,443.0,128932753.0
North America,Mexico,2020-07-15,311486.0,7051.0,36327.0,878.0,128932753.0
North America,Mexico,2020-07-16,317635.0,6149.0,36906.0,579.0,128932753.0
North America,Mexico,2020-07-17,324041.0,6406.0,37574.0,668.0,128932753.0
North America,Mexico,2020-07-18,331298.0,7257.0,38310.0,736.0,128932753.0
North America,Mexico,2020-07-19,338913.0,7615.0,38888.0,578.0,128932753.0
North America,Mexico,2020-07-20,344224.0,5311.0,39184.0,296.0,128932753.0
North America,Mexico,2020-07-21,349396.0,5172.0,39485.0,301.0,128932753.0
North America,Mexico,2020-07-22,356255.0,6859.0,40400.0,915.0,128932753.0
North America,Mexico,2020-07-23,362274.0,6019.0,41190.0,790.0,128932753.0
North America,Mexico,2020-07-24,370712.0,8438.0,41908.0,718.0,128932753.0
North America,Mexico,2020-07-25,378285.0,7573.0,42645.0,737.0,128932753.0
North America,Mexico,2020-07-26,385036.0,6751.0,43374.0,729.0,128932753.0
North America,Mexico,2020-07-27,390516.0,5480.0,43680.0,306.0,128932753.0
North America,Mexico,2020-07-28,395489.0,4973.0,44022.0,342.0,128932753.0
North America,Mexico,2020-07-29,402697.0,7208.0,44876.0,854.0,128932753.0
North America,Mexico,2020-07-30,408449.0,5752.0,45361.0,485.0,128932753.0
North America,Mexico,2020-07-31,416179.0,7730.0,46000.0,639.0,128932753.0
North America,Mexico,2020-08-01,424637.0,8458.0,46688.0,688.0,128932753.0
North America,Mexico,2020-08-02,434193.0,9556.0,47472.0,784.0,128932753.0
North America,Mexico,2020-08-03,439046.0,4853.0,47746.0,274.0,128932753.0
North America,Mexico,2020-08-04,443813.0,4767.0,48012.0,266.0,128932753.0
North America,Mexico,2020-08-05,449961.0,6148.0,48869.0,857.0,128932753.0
North America,Mexico,2020-08-06,456100.0,6139.0,49698.0,829.0,128932753.0
North America,Mexico,2020-08-07,462690.0,6590.0,50517.0,819.0,128932753.0
North America,Mexico,2020-08-08,469407.0,6717.0,51311.0,794.0,128932753.0
North America,Mexico,2020-08-09,475902.0,6495.0,52006.0,695.0,128932753.0
